,Company Name,MC Link
1051,Gem Cables,http://www.moneycontrol.com/india/stockpricequote/cablespowerothers/gemcablesconductors/GCC01
1052,Prakash Woollen,http://www.moneycontrol.com/india/stockpricequote/textileswoollenworsted/prakashwoollensyntheticmills/PWM
1053,P B Films,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/pbfilms/F01
1054,UltraTechCement,http://www.moneycontrol.com/india/stockpricequote/cementmajor/ultratechcement/UTC01
1055,Indian Food,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/indianfoodfermentations/IFF
1056,GIS Ltd,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/gis/GIS03
1057,Via Media India,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/viamediaindia/VMI
1058,Vishal Exports,http://www.moneycontrol.com/india/stockpricequote/trading/vishalexportsoverseas/VEO
1059,Marnite Polycas,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/marnitepolycast/MP05
1060,Bagri Minerals,http://www.moneycontrol.com/india/stockpricequote/miningminerals/bagrimineralschemicals/BMC
1061,Nova Publicat,http://www.moneycontrol.com/india/stockpricequote/financegeneral/novapublicationsindia/SSB
1062,Rock Copco,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/rockcopco/RC07
1063,UP Mineral,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/upmineralproducts/UPM
1064,Eskay Pharma,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/eskaypharmaceuticals/EP05
1065,Mega Fin,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/megafinindia/MFI01
1066,Paam Drugs,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/paamdrugspharmaceuticals/PDP
1067,Sushree Trading,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/sushreetrading/STL03
1068,Karishma Flori,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/karishmafloriculture/KF05
1069,Mercury Labs,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/mercurylaboratories/ML11
1070,Cromakem Ltd,http://www.moneycontrol.com/india/stockpricequote/engineering/cromakem/CL04
1071,Rashtriya Ispat,http://www.moneycontrol.com/india/stockpricequote/steellarge/rashtriyaispatnigam/RIN
1072,Shree Ajit Pulp,http://www.moneycontrol.com/india/stockpricequote/paper/shreeajitpulppaper/SAP06
1073,Premier Pipes,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/premierpipes/QST
1074,Asian Flora Ltd,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/asianflora/AFL01
1075,Sahara Housing,http://www.moneycontrol.com/india/stockpricequote/financehousing/saharahousingfinacorporation/SHC04
1076,Assoc Rubber,http://www.moneycontrol.com/india/stockpricequote/rubber/associatedrubberindustries/ARI01
1077,Thirani Chem,http://www.moneycontrol.com/india/stockpricequote/chemicals/thiranichemicals/TC06
1078,Minda Corp,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/mindacorporation/MC23
1079,Texmaco Rail,http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/texmacorailengineering/TRE
1080,Zensar Tech,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/zensartechnologies/ZT02
1081,Shree Narmada,http://www.moneycontrol.com/india/stockpricequote/aluminium/shreenarmadaaluminiumindustries/SNA01
1082,SER Industries,http://www.moneycontrol.com/india/stockpricequote/transportlogistics/serindustries/SER
1083,Kirloskar Multi,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/kirloskarmultimedia/KM04
1084,Wellness Noni,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/wellnessnoni/RGN
1085,Dynamic Portfol,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/dynamicportfoliomanagementservices/DPM
1086,Goodearth Fin,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/goodearthfinancialservices/GFS05
1087,Alsa Marine,http://www.moneycontrol.com/india/stockpricequote/aquaculture/alsamarineharvests/AMH
1088,AVI Polymers,http://www.moneycontrol.com/india/stockpricequote/chemicals/avipolymers/AVI04
1089,Agri Marine Exp,http://www.moneycontrol.com/india/stockpricequote/aquaculture/agrimarineexports/AME01
1090,Swarna Sec,http://www.moneycontrol.com/india/stockpricequote/financegeneral/swarnasecurites/SSL08
1091,Shiva Granito E,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/shivagranitoexport/SGE03
1092,GICBigQDIS,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/gicbigvalueqdis/GBV01
1093,Opal Luxury,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/opalluxurytimeproducts/OLT
1094,Zenith Steel,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/zenithsteeltubesindustries/AVS
1095,Janpriya Cement,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/janpriyacement/JCL01
1096,Weal Infotech,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/wealinfotech/WI13
1097,Morgan Ventures,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/morganventures/MV02
1098,Rhone Poulenc,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/rhonepoulencindia/RPI
1099,Awas Ayogen Vit,http://www.moneycontrol.com/india/stockpricequote/financehousing/awasayogenvittnigam/AAV
1100,PTC India Fin,http://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/ptcindiafinancialservices/PIF02
1101,Stilbene Chem,http://www.moneycontrol.com/india/stockpricequote/dyespigments/stilbenechemicals/SC24
1102,Mahindra Life,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/mahindralifespacedevelopers/MLD
1103,Surya India,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/suryaindia/SI98
1104,Himgiri Foods,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/himgirifoods/HF03
1105,Kamala Tea,http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/kamalateacompany/KTC01
1106,Lakshmi Machine,http://www.moneycontrol.com/india/stockpricequote/textilesmachinery/lakshmimachineworks/LMW
1107,TATACAP IV,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/tatacapiv/TAT02
1108,ICICI Gold ETF,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/iciciprudentialgoldexchangetradedfund/ICI10
1109,Laffans Petro,http://www.moneycontrol.com/india/stockpricequote/chemicals/laffanspetrochemicals/LP
1110,Keytuo Chemical,http://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/keytuochemicals/KCL04
1111,TATACAP II,http://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/tatacapitalsecuredredeemablencdsii/TCS01
1112,Nilkamal,http://www.moneycontrol.com/india/stockpricequote/plastics/nilkamal/NP08
1113,ADC India Comm,http://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/adcindiacommunications/KC07
1114,Parshwanath,http://www.moneycontrol.com/india/stockpricequote/financehousing/parshwanathcorporation/PH
1115,Bob Elss95,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/bobelss95/BOB01
1116,Mangalam Ind,http://www.moneycontrol.com/india/stockpricequote/financegeneral/mangalamindustrialfinance/MIF02
1117,Mintage Electro,http://www.moneycontrol.com/india/stockpricequote/electricequipment/mintageelectroequipments/MEE
1118,Castron Technol,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/castrontechnologies/CTL01
1119,Kashyap Tele,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/kashyaptelemedicines/JO02
1120,Mudit Finlease,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/muditfinlease/MF18
1121,Datt Medi,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/dattmediproducts/DM03
1122,Bazel Internati,http://www.moneycontrol.com/india/stockpricequote/trading/bazelinternational/BI29
1123,Tainwala Chem,http://www.moneycontrol.com/india/stockpricequote/plastics/tainwalachemicalsplasticsindia/TCP
1124,Sowbhagya Media,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/sowbhagyamedia/SEL09
1125,Hatsun Agro,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/hatsunagroproducts/HAP
1126,Keerthi Ind,http://www.moneycontrol.com/india/stockpricequote/cementmini/keerthiindustries/KI27
1127,Jafferson Leasi,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/jaffersonleasingfinance/JLF01
1128,Software Tech,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/softwaretechgr/STG02
1129,Kankariya Chem,http://www.moneycontrol.com/india/stockpricequote/paper/kankariyachemicalindustries/KCI05
1130,Light Metal Ind,http://www.moneycontrol.com/india/stockpricequote/aluminium/lightmetalindustries/LMI
1131,Apollo Tube,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/apollotubes/AT13
1132,RBL Bank,http://www.moneycontrol.com/india/stockpricequote/banksprivatesector/rblbank/RB03
1133,Kalyani Invest,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/kalyaniinvestmentcompany/KIC04
1134,Rose Patel Merc,http://www.moneycontrol.com/india/stockpricequote/trading/rosepatelmercantile/RPM01
1135,Optimus Finance,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/optimusfinance/TF04
1136,Vishwamitra Fin,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/vishwamitrafinancialservices/BBF
1137,MPIL Corp,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/mpilcorporation/MPI04
1138,Oriental Indust,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/orientalindustrialinvestmentcorporation/OII
1139,Hypersoft Techn,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/hypersofttechnologies/HT04
1140,Abhinav Capital,http://www.moneycontrol.com/india/stockpricequote/financegeneral/abhinavcapitalservices/ACS04
1141,Brady and Morri,http://www.moneycontrol.com/india/stockpricequote/textilesmachinery/bradymorrisengineeringcompany/BME
1142,Excel Realty,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/excelrealtyninfra/EI07
1143,Decolight Ceram,http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/decolightceramics/DC10
1144,Centennial Sutu,http://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/centennialsutures/CS02
1145,Indo Rama Synth,http://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/indoramasyntheticsindia/IRS
1146,Kkalpana Plas,http://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/kkalpanaplastick/SG01
1147,Jupiter Bio,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/jupiterbioscience/JB02
1148,Safal Sec,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/safalsecurities/ASL05
1149,Goenka Business,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/goenkabusinessfinance/GBF
1150,Canvay Chemical,http://www.moneycontrol.com/india/stockpricequote/chemicals/canvaychemicals/CC16
1151,GRUH Finance,http://www.moneycontrol.com/india/stockpricequote/financehousing/gruhfinance/GRU
1152,Infosys,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/infosys/IT
1153,Srishtivid,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/srishtivideocorp/SV03
1154,Hind Constr,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/hindustanconstructioncompany/HCC
1155,Future Consumer,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/futureconsumer/FVI
1156,Blue Chip Lease,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/bluechipleasing/BCL02
1157,Kinetic Trust,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/kinetictrust/KT01
1158,Navketan Merch,http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/navketanmerchants/NM03
1159,Ludlow Jute,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/ludlowjutespecialities/A07
1160,Asian Food,http://www.moneycontrol.com/india/stockpricequote/trading/asianfood/SSM03
1161,Silver Oak,http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/silveroakindia/SOI
1162,Vimal Oils,http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/vimaloilsfoods/VOF
1163,Brawn Pharma,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/brawnbiotech/BP08
1164,Hitech Corp,http://www.moneycontrol.com/india/stockpricequote/plastics/hitechcorporation/HP08
1165,Gautam Exim,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/gautameximltd/GEL
1166,Flora Corporati,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/floracorporation/FC08
1167,Gujarat Chemi,http://www.moneycontrol.com/india/stockpricequote/plastics/gujaratchemiplasto/GCP01
1168,Sintex Ind,http://www.moneycontrol.com/india/stockpricequote/diversified/sintexindustries/SI27
1169,Shree Nath Comm,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/shreenathcommercialfinance/SNC01
1170,Vijra Bearings,http://www.moneycontrol.com/india/stockpricequote/bearings/vijrabearings/VB01
1171,Firth India,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/firthindiasteelcompany/FIS
1172,Loyal Equip,http://www.moneycontrol.com/india/stockpricequote/engineering/loyalequipments/LE01
1173,Thirdwave Finan,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/thirdwavefinancialintermediaries/TFI01
1174,Surgiplast Ltd,http://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/surgiplast/SL13
1175,Agri-Tech,http://www.moneycontrol.com/india/stockpricequote/fertilisers/agritechindia/ATI02
1176,Plus Finance,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/plusfinance/PFL
1177,Raja Bahadur,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/rajabahadurinternational/RBM
1178,Hit Kit Global,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/hitkitglobalsolutions/HKG
1179,Cosy Mercantile,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/cosymercantile/CML
1180,Amulya Leasing,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/amulyaleasingfinance/ALF02
1181,Uniply Ind,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/uniplyindustries/UI16
1182,Hikal,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/hikal/H05
1183,Guj Polyweave,http://www.moneycontrol.com/india/stockpricequote/plastics/gujaratpolyweave/GP05
1184,Chakkilam Info,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/chakkilaminfotech/CI36
1185,Steelage Ind,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/steelageindustries/SI38
1186,Adani Trans,http://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/adanitransmission/AT22
1187,Kwality Pharmac,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/kwalitypharmaceuticals/KP
1188,Rajinder Steels,http://www.moneycontrol.com/india/stockpricequote/steeltubespipes/rajindersteels/RS04
1189,Viji Finance,http://www.moneycontrol.com/india/stockpricequote/financegeneral/vijifinance/VF08
1190,Tinna Oils,http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/tinnaoilschemicals/TOC
1191,Ladam Steels,http://www.moneycontrol.com/india/stockpricequote/steelrolling/ladamsteels/LS
1192,Rupal Laminates,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/rupallaminates/RL04
1193,Eclat Chemicals,http://www.moneycontrol.com/india/stockpricequote/chemicals/eclatchemcials/EC
1194,IOL Netcom,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/iolnetcom/IOL02
1195,ING Vysya Bank,http://www.moneycontrol.com/india/stockpricequote/banksprivatesector/ingvysyabank/ING
1196,HCKK Ventures,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/hckkventures/SII05
1197,Neptune Exports,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/neptuneexports/NEL02
1198,Sancia Global,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/sanciaglobalinfraprojects/GIE
1199,Asian Star,http://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/asianstar/AS15
1200,Tentiwala Metal,http://www.moneycontrol.com/india/stockpricequote/cablespowerothers/tentiwalametalproducts/TWP
1201,Ceeta Industrie,http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/ceetaindustries/CI05
